CHROMOSOME	ABNORMALITY	CODE	ORGAN	TOTAL_CASES	CHR_ORDER
10	+10	1010		4	10
10	-10	1020		3	10
10	+10	1020		9	10
10	-10	1101		71	10
10	+10	1101		75	10
10	+10	1102		12	10
10	-10	1102		8	10
10	-10	1103		15	10
10	+10	1103		31	10
10	-10	1104		30	10
10	+10	1104		54	10
10	-10	1106		4	10
10	+10	1106		9	10
10	-10	1107		15	10
10	+10	1107		27	10
10	-10	1108		17	10
10	+10	1108		18	10
10	-10	1109		5	10
10	-10	1110		4	10
10	+10	1110		5	10
10	+10	1112		21	10
10	-10	1112		29	10
10	-10	1113		10	10
10	+10	1113		17	10
10	-10	1202		20	10
10	+10	1202		76	10
10	+10	1203		10	10
10	-10	1203		3	10
10	+10	1302		2	10
10	-10	1302		3	10
10	-10	1401		2	10
10	-10	1402		10	10
10	+10	1403		2	10
10	-10	1403		3	10
10	-10	1404		2	10
10	-10	1406		2	10
10	+10	1406		2	10
10	-10	1501		5	10
10	+10	1501		9	10
10	+10	1505		3	10
10	-10	1505		8	10
10	-10	1507		4	10
10	+10	1509		11	10
10	-10	1509		12	10
10	+10	1519		2	10
10	-10	1519		3	10
10	+10	1521		4	10
10	-10	1521		7	10
10	-10	1602		183	10
10	+10	1602		995	10
10	-10	1702		164	10
10	+10	1702		32	10
10	-10	1708		14	10
10	+10	1708		2	10
10	+10	1710		2	10
10	-10	1710		6	10
10	+10	1801		18	10
10	-10	1801		46	10
10	-10	1802		37	10
10	+10	1802		6	10
10	-10	1804		4	10
10	-10	1806		4	10
10	+10	1808		3	10
10	-10	1808		38	10
10	+10	1810		28	10
10	-10	1810		56	10
10	+10	1812	0810	2	10
10	+10	1814		2	10
10	+10	1816		2	10
10	-10	1816		6	10
10	-10	1818		5	10
10	+10	1820	0601	2	10
10	-10	1820	0601	3	10
10	+10	1820		36	10
10	-10	1820		91	10
10	-10	1822		10	10
10	+10	1822		14	10
10	-10	1830		3	10
10	-10	1835		2	10
10	-10	1901		13	10
10	+10	1901		3	10
10	-10	1902		18	10
10	+10	1902		3	10
10	-10	1904		3	10
10	-10	1906		56	10
10	-10	1908		26	10
10	+10	1908		6	10
10	+10	1910		2	10
10	-10	1910		3	10
10	-10	1912		2	10
10	-10	1914		2	10
10	-10	1922		10	10
10	+10	1922		2	10
10	-10	1926		21	10
10	+10	1926		3	10
10	+10	2001		2	10
10	-10	2001		4	10
10	-10	2002		7	10
10	-10	2003		14	10
10	+10	2003		5	10
10	-10	2004		3	10
10	-10	2005		18	10
10	+10	2005		3	10
10	+10	3001	0401	15	10
10	-10	3001	0401	5	10
10	-10	3003	0210	2	10
10	-10	3003	0227	3	10
10	+10	3003	0227	3	10
10	-10	3003	0501	3	10
10	+10	3003	0501	5	10
10	-10	3003	0702	5	10
10	-10	3003	0704	6	10
10	-10	3031	0301	3	10
10	-10	3099	0401	2	10
10	+10	3099	0401	3	10
10	-10	3101	0401	4	10
10	-10	3101	0509	2	10
10	-10	3102	0218	2	10
10	-10	3102	0227	12	10
10	+10	3102	0227	2	10
10	+10	3102	0401	12	10
10	-10	3102	0401	7	10
10	-10	3102	0507	2	10
10	-10	3103	0107	4	10
10	-10	3104	0107	9	10
10	+10	3105	0107	2	10
10	-10	3105	0107	8	10
10	-10	3111	0107	32	10
10	+10	3111	0107	7	10
10	+10	3111	0214	2	10
10	-10	3111	0214	4	10
10	-10	3111	0216	23	10
10	+10	3111	0216	6	10
10	-10	3111	0218	25	10
10	+10	3111	0218	8	10
10	-10	3111	0220	4	10
10	-10	3111	0222	6	10
10	+10	3111	0227	11	10
10	-10	3111	0227	32	10
10	+10	3111	0301	51	10
10	-10	3111	0301	90	10
10	+10	3111	0401	25	10
10	-10	3111	0401	73	10
10	+10	3111	0501	18	10
10	-10	3111	0501	63	10
10	-10	3111	0505	3	10
10	+10	3111	0505	31	10
10	-10	3111	0602	6	10
10	-10	3111	0704	6	10
10	+10	3119	0107	2	10
10	+10	3121	0103	2	10
10	-10	3121	0103	4	10
10	-10	3121	0105	16	10
10	+10	3121	0105	3	10
10	-10	3121	0107	34	10
10	+10	3121	0107	5	10
10	-10	3121	0203	27	10
10	+10	3121	0203	5	10
10	-10	3121	0208	20	10
10	+10	3121	0208	9	10
10	+10	3121	0212	3	10
10	-10	3121	0212	8	10
10	-10	3121	0214	5	10
10	-10	3121	0230	2	10
10	+10	3121	0507	3	10
10	-10	3121	0507	6	10
10	-10	3121	0509	5	10
10	-10	3121	1101	2	10
10	-10	3125	1101	4	10
10	-10	3131	0301	3	10
10	-10	3131	0305	16	10
10	+10	3131	0305	4	10
10	-10	3135	0301	16	10
10	+10	3135	0301	36	10
10	-10	3141	0220	2	10
10	+10	3141	0220	2	10
10	-10	3155	0401	2	10
10	+10	3155	0401	2	10
10	-10	3199	0301	3	10
10	-10	3199	0401	3	10
10	-10	3199	0501	2	10
10	+10	3901	0140	2	10
10	-10	3902	0601	38	10
10	+10	3902	0601	4	10
10	-10	3902	0803	2	10
10	-10	3903	0501	3	10
10	+10	3903	0601	4	10
10	-10	3903	0601	74	10
10	+10	3905	0601	3	10
10	-10	3905	0601	35	10
10	-10	3905	0803	2	10
10	-10	5101	0801	12	10
10	-10	5102	0801	7	10
10	-10	5103	0801	2	10
10	-10	5104	0801	196	10
10	+10	5104	0801	7	10
10	-10	5104	0806	2	10
10	-10	5105	0801	2	10
10	+10	5105	0801	2	10
10	-10	5107	0801	2	10
10	-10	5109	0801	10	10
10	+10	5109	0801	2	10
10	-10	5109	0808	3	10
10	-10	5115	0801	2	10
10	-10	5199	0801	8	10
10	+10	5211	0810	3	10
10	-10	5211	0810	6	10
10	-10	5213	0140	2	10
10	-10	5213	0240	3	10
10	+10	5213	0240	4	10
10	-10	5213	0703	27	10
10	+10	5213	0703	9	10
10	-10	5213	0902	3	10
10	-10	5213	1410	3	10
10	-10	5220	0801	11	10
10	-10	5220	0804	15	10
10	+10	5220	0804	4	10
10	-10	5230	0240	3	10
10	+10	6011	0810	5	10
10	-10	6011	0810	6	10
10	+10	6011	1101	2	10
10	-10	6011	1101	36	10
10	-10	6011	1410	34	10
10	-10	8004	0902	3	10
10	-10	8022	0902	4	10
10	-10	8028	0902	2	10
10	-10	8037	0240	3	10
10	-10	8037	0902	5	10
10	-10	8116	0902	5	10
10	-10	8128	0902	2	10
10	-10	8131	0902	3	10
10	-10	8137	0902	16	10
10	-10	8207	0902	2	10
10	+10	8304	0505	2	10
10	-10	8304	0505	9	10
10	-10	8307	0902	2	10
10	-10	8310	0216	3	10
10	-10	8310	0240	2	10
10	-10	8310	0505	2	10
10	-10	8310	0902	20	10
10	-10	8316	0902	3	10
10	-10	8319	0509	2	10
10	+10	8319	0902	4	10
10	-10	8319	0902	9	10
10	-10	8322	0902	14	10
10	+10	8322	0902	2	10
10	-10	8325	0902	5	10
10	-10	8510	0801	2	10
10	-10	8516	0140	2	10
10	-10	8516	0240	3	10
10	-10	8516	0902	35	10
10	+10	8516	0902	4	10
10	-10	8519	0902	3	10
10	-10	8522	0902	15	10
10	+10	8522	0902	2	10
10	-10	8525	0902	2	10
10	+10	8531	0902	2	10
10	-10	8531	0902	6	10
10	-10	8541	0902	19	10
10	+10	8541	0902	2	10
10	-10	8599	0220	2	10
10	-10	8599	0902	2	10
10	-10	8622	0901	31	10
10	-10	8625	0901	2	10
10	-10	8631	0901	2	10
10	-10	8634	0901	10	10
10	-10	8710	0901	45	10
10	-10	8710	1410	2	10
10	-10	8713	0901	2	10
10	-10	8719	0901	2	10
10	+10	8740	0901	16	10
10	-10	8740	0901	25	10
10	+10	8740	0902	5	10
10	-10	8743	0901	14	10
10	+10	8804	0801	11	10
10	-10	8804	0801	52	10
10	-10	8804		7	10
10	+10	8807	0301	4	10
10	-10	8810	0109	20	10
10	+10	8810	0109	2	10
10	-10	8813	0505	7	10
10	-10	8816	0216	3	10
10	-10	8816	0225	2	10
10	-10	8816	0240	2	10
10	-10	8899	0107	5	10
10	-10	8899	0220	2	10
10	-10	9010	0401	3	10
10	-10	9029		2	10
10	+10	9049	0704	2	10
1	+1	1020		10	1
1	-1	1020		3	1
1	+1	1101		102	1
1	-1	1101		38	1
1	+1	1102		13	1
1	-1	1102		5	1
1	+1	1103		18	1
1	-1	1103		8	1
1	-1	1104		12	1
1	+1	1104		36	1
1	-1	1106		2	1
1	-1	1107		2	1
1	+1	1107		32	1
1	+1	1108		15	1
1	+1	1109		3	1
11	-11	1010		3	11
11	-11	1020		8	11
11	+11	1020		8	11
11	-11	1101		112	11
11	+11	1101		171	11
11	+11	1102		18	11
11	-11	1102		8	11
11	-11	1103		21	11
11	+11	1103		88	11
11	+11	1104		129	11
11	-11	1104		50	11
11	-11	1106		5	11
11	+11	1106		5	11
11	-11	1107		17	11
11	+11	1107		56	11
11	+11	1108		25	11
11	-11	1108		9	11
11	-11	1109		6	11
11	+11	1109		6	11
11	-11	1110		2	11
11	+11	1110		3	11
11	+11	1112		26	11
11	-11	1112		30	11
11	+11	1113		22	11
11	-11	1113		25	11
11	-11	1202		22	11
11	+11	1202		42	11
11	+11	1203		3	11
1	-1	1112		10	1
1	+1	1112		34	1
11	+11	1302		7	11
1	+1	1113		11	1
1	-1	1113		6	1
11	+11	1401		2	11
11	+11	1402		4	11
11	-11	1403		4	11
11	+11	1403		4	11
11	+11	1501		14	11
11	-11	1501		17	11
11	-11	1505		6	11
11	+11	1505		7	11
11	+11	1507		2	11
11	-11	1509		11	11
11	+11	1509		27	11
11	+11	1515		4	11
11	+11	1519		13	11
11	-11	1519		2	11
11	+11	1521		21	11
11	-11	1521		7	11
11	-11	1602		236	11
11	+11	1602		244	11
11	+11	1702		399	11
11	-11	1702		76	11
11	-11	1708		10	11
11	+11	1708		12	11
11	-11	1710		2	11
11	-11	1801		18	11
11	+11	1801		32	11
11	-11	1802		37	11
11	+11	1802		8	11
11	-11	1804		4	11
11	-11	1808		30	11
11	+11	1808		9	11
11	-11	1810		25	11
11	+11	1810		72	11
11	+11	1814		2	11
11	-11	1816		2	11
11	+11	1816		3	11
11	-11	1820	0601	2	11
11	-11	1820		46	11
11	+11	1820		90	11
11	+11	1822		22	11
11	-11	1822		5	11
11	+11	1835		2	11
11	-11	1840		2	11
11	+11	1899		2	11
11	+11	1901		3	11
11	-11	1901		7	11
11	-11	1902		30	11
11	-11	1906		17	11
11	+11	1906		3	11
11	+11	1908		6	11
11	-11	1908		9	11
11	-11	1910		3	11
11	+11	1910		6	11
11	+11	1922		2	11
11	-11	1922		7	11
11	+11	1926		11	11
11	-11	1926		6	11
11	-11	2001		3	11
11	+11	2003		4	11
11	-11	2003		8	11
11	-11	2005		21	11
11	+11	2005		6	11
11	+11	2440		2	11
11	+11	3001	0401	14	11
11	-11	3001	0401	4	11
11	-11	3003	0210	2	11
11	-11	3003	0227	3	11
11	+11	3003	0227	3	11
11	-11	3003	0501	2	11
11	+11	3003	0501	5	11
11	+11	3003	0702	3	11
11	-11	3003	0702	4	11
11	+11	3003	0704	2	11
11	-11	3003	0704	3	11
11	+11	3099	0401	11	11
11	-11	3101	0401	4	11
11	-11	3101	0601	2	11
11	+11	3102	0227	5	11
11	-11	3102	0227	6	11
11	+11	3102	0401	14	11
11	-11	3102	0401	5	11
11	-11	3102	0501	2	11
11	+11	3103	0107	2	11
11	-11	3103	0107	3	11
11	-11	3103	0501	2	11
11	+11	3104	0107	3	11
11	-11	3104	0107	4	11
11	-11	3105	0107	4	11
11	-11	3107	0501	2	11
11	+11	3111	0107	13	11
11	-11	3111	0107	15	11
11	-11	3111	0214	3	11
11	+11	3111	0214	4	11
11	+11	3111	0216	7	11
11	-11	3111	0216	9	11
11	-11	3111	0218	11	11
11	+11	3111	0218	20	11
11	-11	3111	0220	3	11
11	+11	3111	0220	4	11
11	+11	3111	0222	2	11
11	+11	3111	0227	18	11
11	-11	3111	0227	20	11
11	+11	3111	0301	33	11
11	-11	3111	0301	49	11
11	+11	3111	0401	24	11
11	-11	3111	0401	57	11
11	+11	3111	0501	19	11
11	-11	3111	0501	57	11
11	+11	3111	0505	2	11
11	-11	3111	0505	3	11
11	-11	3111	0507	2	11
11	-11	3111	0602	2	11
11	-11	3111	0704	11	11
11	+11	3119	0107	2	11
11	+11	3121	0103	3	11
11	-11	3121	0105	10	11
11	+11	3121	0105	3	11
11	-11	3121	0107	24	11
11	+11	3121	0107	6	11
11	-11	3121	0203	10	11
11	+11	3121	0203	7	11
11	-11	3121	0208	9	11
11	+11	3121	0208	9	11
11	-11	3121	0210	2	11
11	+11	3121	0212	2	11
11	-11	3121	0212	5	11
11	-11	3121	0214	2	11
11	-11	3121	0507	8	11
11	-11	3121	0509	3	11
11	+11	3121	0509	5	11
11	-11	3121	1101	3	11
11	+11	3121	1101	3	11
11	-11	3125	1101	2	11
11	+11	3125	1101	2	11
11	-11	3131	0305	15	11
11	+11	3131	0305	5	11
11	-11	3135	0301	38	11
11	+11	3135	0301	7	11
11	-11	3141	0220	4	11
11	+11	3155	0401	3	11
11	-11	3199	0210	2	11
11	-11	3199	0301	2	11
11	-11	3199	0501	4	11
11	-11	3199	0507	2	11
11	-11	3901	0801	2	11
11	+11	3902	0601	3	11
11	-11	3902	0601	48	11
11	-11	3903	0501	2	11
11	+11	3903	0501	2	11
11	+11	3903	0601	6	11
11	-11	3903	0601	73	11
11	-11	3905	0501	2	11
11	-11	3905	0601	38	11
11	-11	3905	0803	2	11
11	-11	5101	0801	6	11
11	-11	5102	0801	3	11
11	-11	5103	0801	2	11
11	+11	5103	0804	2	11
11	+11	5104	0801	24	11
11	-11	5104	0801	51	11
11	-11	5107	0801	2	11
11	+11	5109	0801	3	11
11	-11	5109	0801	8	11
11	+11	5109	0804	2	11
11	+11	5109	0806	2	11
11	-11	5109	0808	2	11
11	+11	5115	0801	3	11
11	-11	5199	0801	4	11
11	-11	5211	0810	2	11
11	+11	5211	0810	6	11
11	-11	5213	0140	2	11
11	+11	5213	0240	4	11
11	-11	5213	0240	7	11
11	-11	5213	0703	27	11
11	+11	5213	0703	9	11
11	+11	5213	0902	2	11
11	-11	5220	0801	10	11
11	+11	5220	0801	3	11
11	+11	5220	0804	7	11
11	-11	5220	0804	9	11
11	-11	6011	0810	6	11
11	+11	6011	0810	6	11
11	-11	6011	1101	19	11
11	+11	6011	1101	5	11
11	-11	6011	1410	18	11
11	-11	8004	0902	2	11
11	-11	8028	0902	2	11
11	-11	8031	0240	2	11
11	-11	8037	0240	3	11
11	-11	8037	0902	4	11
11	-11	8110	0501	3	11
11	-11	8116	0902	3	11
11	+11	8128	0902	3	11
11	-11	8131	0902	2	11
11	+11	8131	0902	23	11
11	-11	8137	0902	7	11
11	-11	8304	0505	6	11
11	-11	8310	0216	2	11
11	-11	8310	0240	2	11
11	-11	8310	0505	3	11
11	-11	8310	0902	14	11
11	+11	8310	0902	5	11
11	+11	8316	0902	2	11
11	+11	8319	0240	2	11
11	+11	8319	0305	3	11
11	-11	8319	0509	2	11
11	+11	8319	0902	10	11
11	-11	8319	0902	5	11
11	-11	8322	0902	12	11
11	+11	8322	0902	4	11
11	-11	8325	0902	2	11
11	+11	8325	0902	2	11
11	-11	8501	0902	2	11
11	-11	8516	0240	2	11
11	-11	8516	0902	24	11
11	+11	8516	0902	3	11
11	-11	8519	0902	2	11
11	-11	8522	0107	2	11
11	-11	8522	0902	17	11
11	+11	8522	0902	2	11
11	-11	8525	0902	2	11
11	+11	8531	0902	2	11
11	-11	8531	0902	4	11
11	-11	8541	0902	10	11
11	+11	8541	0902	3	11
11	-11	8622	0901	19	11
11	+11	8622	0901	7	11
11	-11	8634	0901	4	11
11	-11	8710	0901	17	11
11	+11	8710	0901	7	11
11	-11	8734	0901	3	11
11	-11	8740	0901	11	11
11	+11	8740	0901	11	11
11	+11	8740	0902	2	11
11	-11	8740	0902	3	11
11	-11	8740	1410	2	11
11	-11	8743	0901	6	11
11	+11	8804	0801	11	11
11	-11	8804	0801	24	11
11	+11	8804	0808	2	11
11	+11	8807	0301	15	11
11	-11	8810	0109	4	11
11	+11	8810	0109	6	11
11	+11	8813	0505	2	11
11	-11	8813	0505	5	11
11	-11	8816	0240	2	11
11	+11	8899	0107	2	11
11	+11	9010	0401	2	11
1	-1	1202		14	1
1	+1	1202		33	1
1	-1	1203		3	1
1	+1	1302		11	1
1	-1	1302		2	1
1	+1	1401		8	1
1	+1	1402		7	1
1	+1	1403		11	1
1	+1	1404		12	1
1	-1	1501		5	1
1	+1	1501		51	1
1	-1	1505		3	1
1	+1	1505		97	1
1	+1	1507		6	1
1	-1	1509		2	1
1	+1	1509		33	1
1	+1	1515		7	1
1	+1	1519		9	1
1	+1	1521		12	1
1	+1	1602		144	1
1	-1	1602		262	1
1	-1	1702		109	1
1	+1	1702		122	1
1	-1	1708		17	1
1	+1	1708		6	1
1	+1	1801		16	1
1	-1	1801		20	1
1	+1	1802		11	1
1	-1	1802		19	1
1	-1	1808		24	1
1	-1	1810		19	1
1	+1	1810		24	1
1	-1	1814		2	1
1	-1	1816		2	1
1	+1	1816		2	1
1	+1	1820		25	1
1	-1	1820		79	1
1	+1	1822		18	1
1	-1	1822		6	1
1	-1	1830		3	1
1	-1	1840		2	1
1	+1	1901		2	1
1	-1	1901		5	1
1	-1	1902		2	1
1	+1	1906		3	1
1	-1	1906		9	1
1	+1	1908		5	1
1	-1	1908		8	1
1	+1	1914		3	1
1	+1	1922		3	1
1	+1	1926		4	1
1	-1	1926		7	1
1	-1	2001		3	1
1	+1	2001		3	1
1	-1	2002		2	1
1	+1	2003		4	1
1	-1	2003		5	1
1	+1	2005		4	1
1	-1	2005		9	1
1	+1	3001	0401	15	1
1	-1	3001	0401	2	1
1	+1	3003	0227	2	1
1	-1	3003	0227	4	1
1	+1	3003	0501	3	1
1	-1	3003	0702	5	1
1	-1	3003	0704	2	1
1	-1	3031	0301	25	1
1	+1	3099	0301	2	1
1	-1	3099	0401	2	1
1	+1	3099	0401	2	1
1	-1	3102	0107	2	1
1	+1	3102	0227	4	1
1	-1	3102	0227	9	1
1	+1	3102	0401	13	1
1	-1	3102	0401	3	1
1	-1	3102	0501	2	1
1	-1	3102	0507	2	1
1	-1	3103	0107	2	1
1	-1	3104	0107	3	1
1	+1	3105	0107	3	1
1	-1	3111	0101	2	1
1	+1	3111	0107	11	1
1	-1	3111	0107	16	1
1	-1	3111	0214	2	1
1	-1	3111	0216	18	1
1	+1	3111	0216	6	1
1	-1	3111	0218	19	1
1	+1	3111	0218	8	1
1	-1	3111	0222	2	1
1	+1	3111	0222	3	1
1	-1	3111	0227	12	1
1	+1	3111	0227	7	1
1	+1	3111	0301	16	1
1	-1	3111	0301	73	1
1	-1	3111	0401	16	1
1	+1	3111	0401	71	1
1	-1	3111	0501	28	1
1	+1	3111	0501	38	1
1	-1	3111	0505	2	1
1	+1	3111	0505	6	1
1	-1	3111	0507	2	1
1	+1	3111	0602	2	1
1	-1	3111	0602	3	1
1	-1	3111	0704	4	1
1	+1	3119	0107	2	1
1	+1	3121	0105	3	1
1	-1	3121	0105	6	1
1	+1	3121	0107	10	1
1	-1	3121	0107	19	1
1	-1	3121	0203	4	1
1	+1	3121	0203	4	1
1	-1	3121	0208	3	1
1	+1	3121	0208	6	1
1	-1	3121	0212	3	1
1	+1	3121	0212	4	1
1	+1	3121	0214	2	1
1	-1	3121	0507	4	1
1	+1	3121	0507	6	1
1	+1	3121	1101	2	1
1	+1	3125	1101	3	1
1	+1	3131	0303	2	1
1	-1	3131	0305	4	1
1	+1	3131	0305	4	1
1	-1	3135	0301	16	1
1	+1	3135	0301	16	1
1	-1	3141	0220	4	1
1	+1	3155	0401	2	1
1	-1	3199	0301	3	1
1	-1	3199	0501	2	1
1	+1	3199	0507	2	1
1	-1	3902	0501	2	1
1	+1	3902	0601	5	1
1	-1	3902	0601	7	1
1	-1	3903	0140	2	1
1	+1	3903	0140	3	1
1	+1	3903	0240	2	1
1	+1	3903	0601	10	1
1	-1	3903	0601	8	1
1	-1	3905	0501	2	1
1	+1	3905	0601	6	1
1	-1	3905	0601	7	1
1	-1	5101	0801	2	1
1	+1	5101	0801	2	1
1	-1	5103	0804	2	1
1	-1	5104	0801	31	1
1	+1	5104	0801	34	1
1	-1	5109	0801	2	1
1	+1	5109	0801	3	1
1	+1	5109	0804	2	1
1	-1	5109	0808	2	1
1	+1	5115	0801	5	1
1	-1	5199	0801	4	1
1	+1	5211	0810	9	1
1	-1	5213	0240	4	1
1	+1	5213	0703	14	1
1	-1	5213	0703	2	1
1	+1	5220	0801	5	1
1	-1	5220	0804	2	1
1	+1	5220	0804	6	1
1	-1	6011	0810	14	1
1	+1	6011	1101	4	1
1	-1	6011	1101	7	1
1	-1	6011	1410	2	1
1	+1	6011	1410	5	1
1	-1	8004	0902	2	1
1	+1	8034	0902	3	1
1	-1	8037	0902	2	1
1	+1	8040	0902	2	1
1	-1	8110	0501	2	1
1	-1	8116	0902	3	1
1	-1	8125	0902	2	1
1	-1	8136	0902	2	1
1	+1	8137	0902	2	1
1	-1	8137	0902	9	1
1	-1	8304	0505	9	1
1	-1	8310	0216	3	1
1	-1	8310	0240	2	1
1	-1	8310	0902	6	1
1	-1	8319	0902	3	1
1	-1	8322	0902	3	1
1	+1	8322	0902	5	1
1	-1	8325	0902	2	1
1	+1	8325	0902	4	1
1	+1	8516	0240	3	1
1	-1	8516	0902	19	1
1	+1	8516	0902	5	1
1	-1	8519	0902	2	1
1	+1	8522	0902	2	1
1	-1	8522	0902	7	1
1	-1	8525	0902	3	1
1	-1	8531	0902	3	1
1	+1	8534	0240	2	1
1	-1	8541	0902	3	1
1	+1	8541	0902	4	1
1	-1	8622	0901	17	1
1	+1	8622	0901	3	1
1	-1	8625	0901	2	1
1	-1	8631	0901	2	1
1	+1	8634	0901	2	1
1	-1	8634	0901	3	1
1	-1	8710	0901	12	1
1	+1	8710	0901	6	1
1	+1	8740	0901	15	1
1	-1	8740	0901	7	1
1	+1	8740	1410	2	1
1	+1	8743	0901	2	1
1	-1	8743	0901	4	1
1	-1	8804	0801	61	1
1	+1	8804	0801	7	1
1	-1	8804		5	1
1	-1	8810	0109	5	1
1	-1	8816	0216	2	1
1	-1	8816	0240	2	1
1	-1	9010	0401	2	1
1	+1	9010	0401	2	1
1	+1	9029		4	1
12	+12	1010		2	12
12	-12	1020		11	12
12	+12	1020		5	12
12	-12	1101		200	12
12	+12	1101		28	12
12	-12	1102		17	12
12	+12	1102		3	12
12	-12	1103		27	12
12	+12	1103		9	12
12	+12	1104		25	12
12	-12	1104		57	12
12	-12	1106		6	12
12	+12	1107		19	12
12	-12	1107		32	12
12	+12	1108		11	12
12	-12	1108		14	12
12	+12	1109		4	12
12	-12	1109		5	12
12	-12	1110		2	12
12	+12	1110		4	12
12	-12	1112		45	12
12	+12	1112		7	12
12	-12	1113		18	12
12	+12	1113		9	12
12	-12	1202		31	12
12	+12	1202		58	12
12	-12	1203		3	12
12	+12	1203		6	12
12	+12	1302		2	12
12	-12	1302		5	12
12	+12	1401		3	12
12	-12	1401		5	12
12	+12	1402		2	12
12	-12	1402		3	12
12	+12	1403		2	12
12	-12	1403		5	12
12	-12	1404		3	12
12	-12	1501		26	12
12	+12	1501		5	12
12	-12	1505		16	12
12	-12	1507		6	12
12	-12	1509		29	12
12	+12	1509		9	12
12	-12	1515		6	12
12	-12	1519		10	12
12	-12	1521		10	12
12	+12	1521		2	12
12	+12	1602		199	12
12	-12	1602		326	12
12	-12	1702		146	12
12	+12	1702		41	12
12	-12	1708		10	12
12	+12	1708		2	12
12	-12	1710		2	12
12	+12	1710		6	12
12	-12	1801		16	12
12	+12	1801		88	12
12	-12	1802		24	12
12	+12	1802		774	12
12	+12	1804		19	12
12	-12	1804		2	12
12	+12	1806		20	12
12	+12	1808		20	12
12	-12	1808		27	12
12	+12	1810		188	12
12	-12	1810		32	12
12	+12	1812	0107	3	12
12	+12	1812	0216	2	12
12	+12	1812	1101	2	12
12	+12	1812		2	12
12	+12	1814		9	12
12	+12	1816		17	12
12	-12	1816		2	12
12	-12	1818		3	12
12	+12	1818		3	12
12	-12	1820	0601	2	12
12	+12	1820	0601	3	12
12	+12	1820		206	12
12	-12	1820		43	12
12	-12	1822		4	12
12	+12	1822		66	12
12	+12	1830		2	12
12	-12	1835		2	12
12	+12	1835		3	12
12	+12	1840		5	12
12	+12	1899		2	12
12	+12	1901		4	12
12	-12	1901		7	12
12	+12	1902		2	12
12	-12	1902		8	12
12	-12	1904		3	12
12	-12	1906		17	12
12	+12	1908		12	12
12	-12	1908		15	12
12	-12	1910		3	12
12	+12	1910		4	12
12	+12	1922		9	12
12	+12	1924		2	12
12	-12	1926		18	12
12	+12	1926		5	12
12	+12	2001		6	12
12	+12	2002		4	12
12	-12	2003		5	12
12	+12	2003		8	12
12	+12	2004		3	12
12	+12	2005		20	12
12	-12	2005		4	12
12	-12	2410		2	12
12	+12	2440		2	12
12	-12	3001	0401	2	12
12	+12	3001	0401	7	12
12	+12	3003	0227	7	12
12	+12	3003	0301	3	12
12	+12	3003	0501	11	12
12	-12	3003	0501	2	12
12	+12	3003	0702	9	12
12	+12	3003	0704	29	12
12	+12	3031	0301	2	12
12	+12	3099	0301	4	12
12	-12	3099	0401	2	12
12	+12	3099	0401	5	12
12	+12	3099	0501	4	12
12	-12	3101	0401	3	12
12	+12	3101	0401	3	12
12	-12	3102	0227	9	12
12	+12	3102	0401	12	12
12	-12	3102	0401	5	12
12	-12	3102	0501	2	12
12	-12	3102	0507	3	12
12	-12	3103	0107	2	12
12	+12	3103	0216	2	12
12	-12	3104	0107	2	12
12	+12	3104	0107	3	12
12	+12	3105	0107	4	12
12	-12	3105	0107	5	12
12	+12	3111	0107	16	12
12	-12	3111	0107	21	12
12	+12	3111	0214	3	12
12	-12	3111	0214	5	12
12	+12	3111	0216	11	12
12	-12	3111	0216	16	12
12	+12	3111	0218	15	12
12	-12	3111	0218	33	12
12	+12	3111	0220	2	12
12	-12	3111	0220	4	12
12	+12	3111	0222	2	12
12	-12	3111	0222	6	12
12	-12	3111	0227	26	12
12	+12	3111	0227	31	12
12	+12	3111	0301	195	12
12	-12	3111	0301	21	12
12	+12	3111	0401	35	12
12	-12	3111	0401	38	12
12	-12	3111	0501	44	12
12	+12	3111	0501	69	12
12	-12	3111	0505	5	12
12	+12	3111	0505	9	12
12	-12	3111	0507	2	12
12	-12	3111	0602	3	12
12	+12	3111	0602	5	12
12	-12	3111	0704	2	12
12	+12	3111	0704	5	12
12	+12	3111		7	12
12	+12	3119	0107	3	12
12	-12	3121	0101	2	12
12	+12	3121	0101	2	12
12	-12	3121	0103	2	12
12	+12	3121	0105	5	12
12	-12	3121	0105	7	12
12	+12	3121	0107	11	12
12	-12	3121	0107	16	12
12	-12	3121	0203	14	12
12	+12	3121	0203	9	12
12	+12	3121	0208	7	12
12	-12	3121	0208	8	12
12	+12	3121	0212	4	12
12	-12	3121	0212	6	12
12	-12	3121	0214	2	12
12	-12	3121	0230	2	12
12	+12	3121	0507	2	12
12	-12	3121	0507	4	12
12	-12	3121	0509	2	12
12	+12	3121	0509	3	12
12	+12	3123	1101	3	12
12	-12	3125	1101	3	12
12	+12	3125	1101	4	12
12	+12	3131	0305	6	12
12	-12	3131	0305	9	12
12	+12	3135	0301	185	12
12	-12	3135	0301	7	12
12	+12	3141	0220	10	12
12	-12	3141	0220	3	12
12	+12	3151	0225	2	12
12	+12	3199	0218	2	12
12	+12	3199	0301	2	12
12	-12	3199	0301	3	12
12	-12	3199	0501	3	12
12	+12	3902	0601	21	12
12	-12	3902	0601	2	12
12	+12	3903	0501	7	12
12	+12	3903	0505	2	12
12	-12	3903	0601	3	12
12	+12	3903	0601	36	12
12	+12	3905	0501	2	12
12	+12	3905	0601	20	12
